Sample	posterior	ESS(posterior)	likelihood	prior
0	-8494.844868921358	N	-8470.750035739666	-24.094833181693172
1000	-7380.986034047476	2.0	-7372.295178364834	-8.690855682642267
2000	-7383.204065723777	3.0	-7374.212182673563	-8.991883050213579
3000	-7378.108920724738	4.0	-7370.190585564523	-7.918335160214666
4000	-7378.517607984056	5.0	-7369.64119625508	-8.876411728975716
5000	-7382.457957328887	6.0	-7374.551395097701	-7.906562231185197
6000	-7381.845204264567	7.0	-7373.567853606849	-8.277350657717683
7000	-7379.656775799714	8.0	-7370.925184690487	-8.731591109226423
8000	-7378.330788778842	9.0	-7370.283093731883	-8.04769504695932
9000	-7379.664775431892	9.0	-7373.346858254362	-6.317917177529821
10000	-7377.688195839075	10.0	-7370.393127077026	-7.29506876204835
11000	-7380.405279259665	11.0	-7372.111133182645	-8.294146077019825
12000	-7379.643093315352	12.0	-7372.837298871021	-6.805794444331663
13000	-7377.201734175472	13.0	-7370.877304744506	-6.3244294309659
14000	-7377.803579563103	14.0	-7370.51209830199	-7.291481261113814
15000	-7381.110868743296	15.0	-7373.4992591616665	-7.611609581629493
16000	-7380.685660503656	16.0	-7374.871780137079	-5.813880366577245
17000	-7374.685655634364	17.0	-7369.07520218609	-5.6104534482734705
18000	-7378.012148516572	18.0	-7373.347022800383	-4.665125716189653
19000	-7379.84046641937	18.0	-7372.103580865921	-7.736885553449216
20000	-7375.341557493023	19.0	-7371.207389351461	-4.134168141562453
21000	-7375.930587826343	20.0	-7371.11766358259	-4.812924243753809
22000	-7381.515354057124	21.0	-7375.152962792232	-6.362391264892218
23000	-7377.610482982811	22.0	-7372.216224116424	-5.394258866386478
24000	-7378.242825634213	23.0	-7372.773533824062	-5.469291810150748
25000	-7378.314178917673	24.0	-7370.742252350371	-7.5719265673024685
26000	-7381.954094335158	25.0	-7376.295866813413	-5.658227521744492
27000	-7377.915251633368	26.0	-7371.42754919042	-6.487702442947669
28000	-7377.07603294498	27.0	-7373.264223243757	-3.8118097012230896
29000	-7376.880963215871	27.0	-7371.1040689122065	-5.776894303664742
30000	-7378.794650535351	28.0	-7375.128108825384	-3.6665417099672903
31000	-7377.503322308168	29.0	-7373.417469825938	-4.085852482231075
32000	-7374.870151152449	30.0	-7371.614841205257	-3.2553099471916562
33000	-7380.607506943875	31.0	-7377.482194999251	-3.1253119446241695
34000	-7376.981433178294	32.0	-7372.412656093366	-4.568777084927241
35000	-7377.65868679632	33.0	-7372.720763955224	-4.937922841095114
